in_sf,beds,bath,price,year_built,sqft,price_per_sqft,elevation
0,2.609434159508863,0.4275025328886163,999000.7487729035,1964.191997500451,999.1390833330761,996.4811738665877,9.410862490676777
0,-0.07996821248099106,2.907931158617392,2750001.2639629673,2003.085724174161,1419.59308806104,1936.3736645636002,-5.032190391545532
0,3.5009023916129145,1.3826538889071749,1349997.1914618039,1899.2186447948015,2149.5283315123716,627.6907784827602,4.743660916028376
0,2.8811294327824277,2.8710942509302986,629000.6620803099,1906.4117053610892,499.38660542434815,1255.622239692805,6.963764776962629
0,-3.902070377307673,-2.6628121684302473,438999.3947604811,1930.899956682693,500.20938005977627,876.5944900803576,11.062446457185162
0,-2.604359013724636,0.32878526376270756,438999.0344196826,1931.1266261470328,503.3931733659417,876.4518282300359,10.227599130680593
0,1.2556808063345708,-2.9816239902479955,475001.7411112188,1920.2291688740477,497.3192875839576,949.118984278304,10.368733414351327
0,0.3675148153128356,-1.99012166045441,975002.9585490214,1930.6598870773146,901.5397137861107,1085.6450086630462,13.901886965373384
0,0.9663976849914224,3.7277244596278187,975003.5887401092,1931.555219060557,896.2136576775238,1084.323895178861,9.461820770280376
0,0.2939121448528399,2.790369963943372,1895002.629615743,1919.3810273622144,1000.4345463164573,1895.032258830552,11.945133291632553
0,4.758795949725657,1.5610395334304192,2094999.7805316367,1927.7561171578163,2203.1501656552173,951.0779474388384,4.608871045627631
0,2.5555838708578964,-2.005006912081794,999000.705440326,1979.253993966229,784.9773370489346,1273.133534686754,3.527453766923329
0,1.132061395122432,-4.929057675683302,999001.5336457436,1982.656735945663,784.3412501570796,1274.655492939904,5.056653490165882
0,3.2544824139360657,-0.08699101586526914,1249000.2423558985,1987.3574819265727,824.8791010623938,1513.1683381467046,-0.19989866816868984
0,0.9350186845040912,5.840830024494805,1110000.2615283758,2006.7674138236157,698.0620944009771,1588.1847649877989,7.819812434550055
0,0.2814150742335235,2.8697685429272948,2059501.6475062638,2007.9546294493487,1372.4958743691932,1500.0729615112284,3.6367708949391324
0,2.7375015681649977,0.880855427901021,1999999.881434708,1926.7549196946688,1198.4280467841372,1662.936760862674,14.062800329557007
0,-0.9177652016579978,1.9301604190006125,714998.5414261273,1900.8565973462764,556.4202487690502,1284.4234275683411,2.93505135216509
0,3.756900602614545,-1.1219167059888857,2497999.1710538683,2004.2927705167726,1260.396762321253,1984.5242984839174,4.056107130798367
0,1.9001481780274943,0.9053532746047291,2650001.2678207555,1912.7920227292566,2498.4655658629385,1059.4398627462383,4.893394262017691
0,1.630275272909479,2.198954946031477,3450000.0059865825,1900.6455949281865,1848.3874363586306,1868.63305399228,8.93851233547894
0,-0.36185908880788276,0.8277986963579029,3105000.6804199535,2013.6998290116953,1105.2795131248156,2800.237523105128,8.831941333555985
0,6.4450826773480605,6.581612243380161,13750001.340158485,2017.423954045982,3699.7814500521777,3717.4348808306067,10.238247858732555
0,1.6909410358623957,2.689290452472105,1184999.2503170741,1897.6370418641422,1001.0906465239341,1184.928350506668,4.635997388828095
0,0.14334435567378556,3.3366520362159937,1699001.5124963273,1898.867410168838,1500.463320888473,1132.7994046651131,3.43148298216964
0,0.29573289902354083,-0.3767445644615188,1195000.7576852068,1898.7507931835696,1094.9303409854574,1092.7713556639906,5.7499111682802315
0,2.0646183711066977,2.795630816821096,449997.53037382616,1922.6502934577497,500.17573527416147,900.2142100600189,8.779802267885772
0,1.7308881287281568,4.257873895247982,1195002.8846095824,1900.6605798912333,1093.7840218747315,1094.6959174869273,14.599328139229677
0,2.825465223191977,0.05970096069717479,1184998.9985105125,1899.5765323949113,1000.6076748512751,1187.7554724725494,9.820538460176763
0,0.8616420060157655,-0.7753913114291195,624996.6898093136,1964.9974388821395,799.8169199611635,780.9954995109916,11.09046430339312
0,6.2832952017409225,4.671568672640466,3159987.9099125806,2007.7856153053406,1418.9383563437407,2226.630632144343,7.608755338384624
0,1.1871699672307687,1.6173120266098795,2199997.9579096786,1919.9137328207182,2054.4283052315836,1071.5964661074665,10.518575283069817
0,0.9755145418569253,4.8076427841331135,4895000.104346638,2019.9950283556095,1519.0960980402929,3221.5319109054526,7.3572718567094615
0,0.37245454350424456,1.1149285762156322,6524999.452298989,2016.2646930128053,2016.6682445777592,3231.476016952346,9.105854816264271
0,3.2319588451509915,4.910091152541423,4894999.326336064,2016.1358263383386,1520.8680196469002,3222.181319872176,11.421069341578493
0,4.257944585441783,2.2629716336109045,6525001.239403931,2017.0962567592844,2018.50370883059,3237.4212817547864,14.172007661919734
0,1.7721050846902497,2.5164576466453905,1675000.6797507224,2007.7912104866286,1222.1904169047793,1366.7558322240573,12.443965555352543
0,0.3196870460749439,5.129436043339808,1675000.6320957413,2002.0050666142204,1227.2453565091275,1362.614913018385,14.767440722385999
0,0.3510375686175209,0.27645904511165753,999000.8196569147,1981.635347036418,798.8116108492983,1248.9038541335103,6.28145822040584
0,2.301185575649402,-0.8822441918499166,1550001.232269336,1926.4205825821723,997.7781378095685,1552.4637502685787,9.254802678929371
0,2.486508342406885,0.10287158394329132,1594995.7840933164,2013.570246876205,716.3775682287078,2235.1061535740505,6.881915565389889
0,3.0863085366103897,2.9046679012862775,3994999.2711234954,1908.6240505244398,2401.251351143192,1665.49782719735,13.780445421303607
0,-0.3310194145773886,-2.1315181443610287,1284995.639579871,2011.3696512202296,746.4709160161042,1718.0173367119096,9.029207594171755
0,1.4643226461334395,2.2749418053022428,1595000.0721198537,2011.1309385285738,717.5543656805155,2234.968906878497,8.467076331604662
0,2.2333716182814563,0.9224573647645136,3994999.9907340556,1903.463972166312,2401.317594736732,1667.4354503749023,7.579894300621932
0,2.4373771934580257,4.295625321467127,4995002.09106455,1894.500647960739,2023.97960776875,2469.838847353294,12.662049343116141
0,4.7428575558963795,-2.788520609800943,3580002.3752687853,1879.5317489254342,3003.1804376112436,1196.0434009054738,11.638895145235795
0,3.4471910975493647,1.4268684497916626,6350000.405550096,2014.6232317454712,2500.3185955676595,2540.7175921678127,2.331758533239383
0,4.35782712614379,-0.372936302468204,6549998.999277845,2014.1510745804362,2499.943833849792,2621.810518802988,5.49804539374699
0,3.1351581389777827,1.3475410672720949,5985000.970322225,1911.1577580780595,3298.679399767956,1813.3857458538284,4.3753843702355635
0,3.578238797379968,3.495331802217886,9899998.944164725,2017.3970396730333,2951.1637008786142,3354.797078376882,7.932254942751181
0,2.2625764516770808,0.6415467491004903,1848999.997214697,1919.6592231532877,1400.953205934648,1324.413535280838,1.9043343345201773
0,-0.9143116397113329,1.4932448621039702,3500001.972272634,1910.7306126650462,2000.0293602797794,1750.4324093526454,4.469279783371491
0,1.3606575672853973,1.6816302572398785,3499998.884457308,1911.2345631609844,1885.4200272922649,1856.6097611317248,4.0749572321143495
0,0.05925469141440898,1.4067764812398869,1250001.6113572784,2008.1107204570171,720.2598597083321,1736.2474800288228,2.052634647182797
