in_sf,beds,bath,price,year_built,sqft,price_per_sqft,elevation
0,2.304717079754431,0.7137512664443082,999000.3743864517,1962.0959987502254,999.569541666538,997.7405869332939,9.705431245338389
0,0.9600158937595045,2.4539655793086963,2750000.6319814837,2004.5428620870805,1418.79654403052,1937.6868322818,-2.516095195772766
0,2.7504511958064572,1.6913269444535874,1349998.595730902,1899.6093223974008,2149.764165756186,627.8453892413801,6.871830458014188
0,1.9405647163912139,1.9355471254651493,629000.331040155,1904.7058526805445,499.69330271217405,1256.8111198464023,7.981882388481314
0,-1.9510351886538364,-0.8314060842151236,438999.69738024054,1930.4499783413467,500.1046900298881,877.2972450401788,10.531223228592582
0,-1.302179506862318,0.6643926318813538,438999.5172098413,1930.5633130735164,501.69658668297086,877.225914115018,10.113799565340296
0,1.1278404031672853,-0.9908119951239978,475000.8705556094,1920.114584437024,498.6596437919788,949.559492139152,10.184366707175665
0,0.6837574076564178,-0.49506083022720504,975001.4792745106,1930.3299435386573,900.7698568930554,1084.322504331523,11.950943482686693
0,0.9831988424957112,2.3638622298139094,975001.7943700546,1930.7776095302786,898.1068288387619,1083.6619475894306,10.730910385140188
0,1.1469560724264198,1.895184981971686,1895001.3148078716,1920.1905136811072,1000.2172731582286,1895.016129415276,11.972566645816276
0,3.8793979748628287,2.2805197667152095,2094999.8902658185,1926.8780585789082,2201.5750828276086,951.5389737194191,4.304435522813815
0,1.7777919354289482,-0.502503456040897,999000.3527201631,1980.6269969831144,784.4886685244674,1273.566767343377,4.263726883461665
0,1.066030697561216,-1.9645288378416512,999000.7668228718,1982.3283679728315,784.1706250785398,1274.327746469952,5.028326745082941
0,2.1272412069680326,0.45650449206736543,1249000.1211779492,1987.1787409632864,825.4395505311969,1512.5841690733523,1.400050665915655
0,0.4675093422520456,3.4204150122474024,1110000.130764188,2007.3837069118078,698.0310472004885,1589.0923824938993,6.409906217275028
0,1.1407075371167616,2.4348842714636474,2059500.8237531318,2007.9773147246744,1372.7479371845966,1500.0364807556143,4.318385447469566
0,2.368750784082499,1.4404277139505104,1999999.940717354,1927.3774598473344,1199.2140233920686,1664.968380431337,12.031400164778503
0,0.0411173991710011,1.4650802095003064,714999.2707130637,1901.9282986731382,556.7101243845251,1284.2117137841706,2.967525676082545
0,2.8784503013072724,0.43904164700555715,2497999.5855269344,2004.6463852583863,1260.1983811606265,1983.7621492419587,3.0280535653991834
0,1.9500740890137471,1.2026766373023645,2650000.6339103775,1913.8960113646283,2499.2327829314695,1059.7199313731192,4.946697131008846
0,1.8151376364547394,2.0994774730157384,3450000.0029932912,1900.3227974640934,1849.1937181793153,1866.81652699614,8.96925616773947
0,0.3190704555960586,0.9138993481789515,3105000.340209977,2014.8499145058477,1106.639756562408,2801.118761552564,9.415970666777993
0,5.222541338674031,5.79080612169008,13750000.670079242,2016.711977022991,3699.390725026089,3717.2174404153034,10.119123929366278
0,1.8454705179311979,2.3446452262360524,1184999.6251585372,1898.8185209320711,1000.545323261967,1184.9641752533341,4.317998694414047
0,0.5716721778368927,2.668326018107997,1699000.7562481635,1899.433705084419,1500.2316604442365,1132.8997023325567,4.21574149108482
0,0.6478664495117704,0.3116277177692406,1195000.3788426034,1899.375396591785,1093.9651704927287,1092.8856778319953,5.874955584140116
0,1.5323091855533488,1.897815408410548,449998.7651869131,1921.3251467288749,500.0878676370807,900.1071050300095,9.389901133942887
0,1.3654440643640784,2.628936947623991,1195001.4423047912,1900.3302899456166,1093.3920109373657,1093.8479587434638,12.299664069614838
0,2.412732611595988,1.0298504803485873,1184999.4992552563,1899.7882661974556,1000.3038374256375,1186.3777362362748,9.910269230088382
0,0.43082100300788273,0.11230434428544023,624998.3449046569,1964.4987194410696,799.9084599805818,780.9977497554959,9.54523215169656
0,4.141647600870462,3.335784336320233,3159988.9549562903,2009.8928076526704,1419.4691781718705,2225.8153160721718,7.804377669192312
0,1.5935849836153844,1.8086560133049396,2199998.9789548395,1919.956866410359,2052.214152615792,1072.2982330537332,10.259287641534907
0,1.4877572709284625,3.4038213920665568,4895000.052173318,2017.9975141778048,1519.5480490201464,3220.7659554527263,8.67863592835473
0,1.1862272717521223,1.5574642881078162,6524999.726149495,2016.1323465064027,2017.3341222888796,3232.238008476173,9.552927408132135
0,2.6159794225754958,3.4550455762707113,4894999.663168033,2016.0679131691693,1520.4340098234502,3221.0906599360883,11.210534670789247
