RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
Good,55.30471707975443,145.33632614547813,5.061144124724771,83.86078029945449,20.92286636388076,5.052605407639758,-0.1315022264052178,82.02233168757957,1.9282199992634927,3.2997541626260496,6.560674713764496,22.087722632818096,1.8138109537791425,41.70150847963921,-0.5459266729205967,-1.1876630187955177,-0.7236142784207836,33.931120214618076,-9.78076715444166,8.891720677571035,-0.5733320017776462,3.7110693576439844,69.3415860957563
Good,59.960015893759504,58.45898076886664,13.491467732611657,39.575567602061035,3.4877736676751327,4.391676643449686,2.7117623123581978,99.81307067487985,-9.04910576661543,-0.22507595624204296,8.405799110812827,7.5291548691837855,0.7152567194898921,67.86523072460905,0.5772416023864705,-1.7624296925243526,-0.03291505626463879,-1.0980549660864407,-8.867976357745492,0.0037677456097925696,-7.542568802810262,-8.463785216350647,0.2510703581751409
Good,67.75045119580646,65.49352288511484,3.2201576595193027,24.433631627292907,10.954160080269146,0.5502030302193905,-1.4745433519060964,101.93799764440371,-7.389077357467654,7.194619873168302,9.540871416324759,8.399640147559863,3.8053122466791622,44.833765176349786,0.24694280150855843,2.9370010068125865,4.466297060633167,52.783949378137315,66.03218085281438,5.151317636925295,3.4689642746801415,3.197548204753465,86.51474652040964
Bad,66.94056471639121,170.0403262322198,-0.09739268089516084,72.70393347286716,28.526795303528758,-0.5112152056011283,0.6145746769791822,92.16148999068047,77.6043980743044,7.033417416884036,8.428983631953898,30.459800347691786,2.255307198916999,57.3169528297462,2.8291547029630495,5.5193405717248165,5.676431088734017,71.24288128793998,83.59888583065215,5.219887465561796,3.180274343914411,1.3492008929376949,91.747093739858
Bad,79.04896481134617,333.46566470227833,25.26168798947557,131.5242874396145,12.251426341909111,-0.42277783709208544,1.30853105827183,99.82656292589485,-6.442018110641194,8.165458764723308,7.803212824770741,12.62880972302541,1.2593635198252007,23.831516749411392,0.3302075996471603,1.067564066063341,2.677179636233477,51.209382469367654,90.11565832704981,4.550268499467521,0.22479959059152943,-0.8970012228047195,80.783035506581
Bad,57.697820493137684,139.60336777680763,11.272158029825432,78.14961864137393,31.44892374147327,-0.5531343781846225,-1.4068682536334778,92.21771752973265,0.21864140209800775,4.1120930604146295,6.720255241559246,31.18407329591962,0.10186281219174842,47.87887959585054,0.49769803168001725,0.5770603157931629,0.4957518157919828,60.33681588304918,94.00297427972684,12.229603648568293,5.308957930656366,4.23500980032685,94.82616912234263
Good,54.12784040316728,88.31010288849468,5.915457354614031,36.92334315221336,26.92851885054571,-0.6366498799887439,1.2330242365817037,92.0804714543984,7.877513598732572,2.67372857060632,3.848721310337053,25.58904032833987,1.567046047181281,56.07078074384058,0.7945005598590859,3.700742841585079,3.195019056664683,89.01374823811717,74.81647512976457,6.928320239915316,7.278022528144756,2.110064936433838,100.08974142693094
Bad,67.68375740765642,148.69768803901408,5.309717087996214,64.8652899650025,17.520622071816906,0.5797164814095424,-0.18569161278113788,82.61216683439126,30.97449269045977,5.7226574756126745,6.7349002367299935,17.382468888757238,0.8188490319039814,43.94771753457589,-1.7771634466073085,-0.34856769798253323,2.310279886643727,27.185069317032188,48.235197973805754,3.474719717163994,3.015166883878611,2.9479463853245944,39.82128287134391
Good,58.98319884249571,324.29042389129603,1.9581266798948285,137.77581330905028,24.087203563470467,-0.4509632130065545,0.2386553566022578,85.75554919520006,5.508861985870454,4.268739839495346,4.940043343923088,26.798932609556847,0.8429302913669563,25.7157446992832,-0.9027749103454341,1.4467079196312151,2.1376537682150865,68.68271289382021,-9.700636222638932,6.746417407718525,0.5174104098984041,3.5488222796499076,91.6728206606614
Good,60.14695607242642,78.90090140813189,4.0171120284470465,35.97968578339643,18.724695811544613,-1.8951390649316227,0.07303720166419511,94.52302396943077,4.232549652564053,4.809890115365302,6.621021047408123,18.825806740993897,3.2327949819567254,27.371758679932025,0.41209611583217093,6.256045755533511,7.021526772406842,31.197568791469834,85.85230245916047,4.5009275697946345,4.386845213186442,0.6439226913374343,62.37176084665532
Bad,82.87939797486283,95.74120845041243,3.130216902513901,47.34317607162869,15.840209145524454,0.8425966673639188,0.7744565956258782,100.47732031056539,-7.193951657769497,7.439221677872652,7.557878610952345,16.477456696638384,3.8281314618860622,32.02428213001573,1.4831406264065394,0.2885948819870037,1.2881861457491341,13.721089588058286,88.91481398629443,2.0705387012677052,1.8099416460449036,-0.2810527809244949,68.08373874203802
Bad,50.77779193542895,311.2942438446586,24.286298826529475,76.2179702969887,12.386399090083858,2.2034935720944047,1.097670924891755,57.58578347119751,0.06917412066554607,4.30242522784402,5.457225956594359,17.25138604622741,0.9411544205752127,22.221744625152013,-0.3560516625537569,0.9269691052087387,0.541577275125551,84.42471979743226,64.38226390773312,4.065039482379783,1.2898842794407153,2.6746024626575604,88.94442357116822
Bad,74.06603069756122,274.52117575181387,1.9253612480270013,67.12687957854689,22.248561651132025,0.28826928405256136,-0.21455761745294757,98.24862011937375,-6.187273732552585,5.329608553379411,6.821495451175095,29.262126515002187,4.680476269922196,37.80826065518733,-0.19702425782099636,2.4195790661400283,0.7012809645090705,16.644996040845566,65.6361859898462,3.829627151373519,3.3772232026007196,0.5284117150966817,68.4129684986027
Bad,70.12724120696804,257.1543878996444,5.643176726530113,116.45331042647626,10.373561547308798,0.8317848341932781,1.5098447282702288,99.76630753360126,-7.856292531970562,6.333759148657796,7.649754151830231,12.55503279947131,0.4747092581198551,8.853760780116424,-0.46038094163958765,-1.3962109394813633,-0.08479762978489135,13.260146695782488,-6.598322388008588,1.723551537503032,-10.061366558330832,0.2823887369842576,66.5918213374051
Bad,63.46750934225204,262.3088505583038,25.670516772947263,95.23812589406637,2.936178977293488,1.1006117304339431,3.30075766779179,76.33423686052062,27.633899696063878,7.006894464251079,4.760425740001866,4.887541740903681,0.08570862275056103,100.3716758046181,0.2881849429050365,0.3241047017282404,0.4357380273771621,-8.814014173308871,-6.11692199674903,-8.362241229392327,2.132480356299631,-10.011220756083976,99.51538528475976
Good,62.14070753711676,183.53711082457477,4.179286978736112,79.44610207629658,33.54808485917778,-0.8372995204580426,0.8140834100817372,96.83613503565547,32.34842934293967,5.095608029874183,6.363142633853909,36.480820550299114,1.9745524386735178,35.47606796241755,1.6292333480247567,10.463448932535217,9.90220571253308,71.20558220512045,78.80621384348058,10.987605030019154,1.1160180789887701,2.2959012097168916,81.96632640497168
Good,61.3687507840825,255.67314600340103,21.146544792323574,67.9590463729926,14.596487430774113,1.0709624027459634,-0.41316720256459755,86.94786906616791,0.46212020715503427,2.9735664687896826,4.067379588152322,14.112395975559977,1.5562807934916998,32.624569415241616,-0.4251112939649139,2.1355740683457802,0.1992452122427706,61.637645694687684,69.17806444444575,3.363922727431716,3.6295895836584093,-0.1359200056355241,85.74971266165552
Good,61.041117399171,129.67706305709683,3.686701514018198,58.99782030727863,16.673924522572257,3.2516242914628197,1.8049152244874505,79.24977334916056,22.741280156827983,6.067105884789651,4.86003777729153,19.299302678793914,3.0304412435113113,59.489522055927935,1.34649168764584,3.274220476933336,6.115523513377717,23.767148681648266,92.09141275945466,1.6122117939542904,5.228555413759995,0.10797682291674526,68.16481340517817
Bad,89.87845030130727,245.6612138435723,7.678118467420246,145.73661381828856,10.26251411939545,2.0126538494883097,-0.9865158925838065,99.58833222747913,-5.3548342879389255,7.76324646670344,7.372896113157338,8.84913027783759,0.4876935458718582,9.92274396756402,-2.105905862337244,-1.5509810536170774,0.9920910637324508,4.384124971890264,-8.37134239471609,2.5017865232635015,-7.186507333823064,-0.23946150633010002,49.14948853299025
