0.5,1.577777777777778,0.1366666666666667,5.0,5.0,9.0,1
0.7666666666666666,0.5222222222222223,0.01,6.0,10.0,8.0,15
0.8111111111111111,1.577777777777778,0.11555555555555555,2.0,9.0,5.0,11
0.6333333333333333,0.3111111111111111,0.2,8.0,7.0,5.0,17
0.7222222222222222,0.9444444444444444,0.09444444444444444,3.0,1.0,6.0,17
0.5,1.788888888888889,0.1788888888888889,3.0,7.0,2.0,15
0.8111111111111111,0.7333333333333333,0.01,10.0,5.0,9.0,13
0.8111111111111111,1.577777777777778,0.03111111111111111,4.0,5.0,5.0,1
0.7222222222222222,0.3111111111111111,0.1577777777777778,7.0,10.0,8.0,7
0.9,0.9444444444444444,0.07333333333333333,10.0,4.0,1.0,9
0.8111111111111111,0.3111111111111111,0.09444444444444444,2.0,7.0,5.0,7
0.5888888888888889,1.1555555555555557,0.1366666666666667,10.0,5.0,2.0,17
0.7666666666666666,1.577777777777778,0.01,4.0,8.0,9.0,9
0.8555555555555556,1.788888888888889,0.07333333333333333,9.0,3.0,3.0,13
0.7666666666666666,0.3111111111111111,0.1788888888888889,2.0,9.0,1.0,15
0.8111111111111111,1.577777777777778,0.1366666666666667,5.0,8.0,3.0,15
0.7222222222222222,0.9444444444444444,0.11555555555555555,6.0,1.0,2.0,5
0.5444444444444444,0.9444444444444444,0.1366666666666667,7.0,5.0,9.0,11
0.5,1.577777777777778,0.11555555555555555,7.0,6.0,6.0,1
0.7222222222222222,1.577777777777778,0.07333333333333333,7.0,1.0,4.0,9
0.9,0.5222222222222223,0.052222222222222225,5.0,10.0,9.0,1
0.5888888888888889,1.788888888888889,0.01,9.0,3.0,10.0,5
0.6777777777777778,1.3666666666666667,0.03111111111111111,6.0,6.0,8.0,20
0.7666666666666666,0.9444444444444444,0.09444444444444444,5.0,9.0,4.0,3
0.6333333333333333,0.1,0.03111111111111111,1.0,8.0,8.0,13
0.6777777777777778,1.577777777777778,0.03111111111111111,10.0,6.0,10.0,3
0.6777777777777778,1.3666666666666667,0.09444444444444444,5.0,2.0,4.0,5
0.6333333333333333,1.3666666666666667,0.1366666666666667,7.0,4.0,10.0,1
0.6333333333333333,0.3111111111111111,0.07333333333333333,10.0,4.0,10.0,9
0.7666666666666666,0.9444444444444444,0.052222222222222225,8.0,10.0,3.0,15
0.5888888888888889,1.577777777777778,0.1577777777777778,5.0,8.0,3.0,1
0.5,0.9444444444444444,0.2,2.0,5.0,8.0,5
0.8111111111111111,0.7333333333333333,0.1788888888888889,6.0,6.0,2.0,9
0.8555555555555556,0.1,0.1577777777777778,5.0,8.0,7.0,9
0.6333333333333333,1.3666666666666667,0.03111111111111111,6.0,1.0,7.0,13
0.5,1.577777777777778,0.09444444444444444,8.0,1.0,2.0,9
0.5444444444444444,0.7333333333333333,0.1366666666666667,2.0,7.0,2.0,3
0.7222222222222222,1.577777777777778,0.03111111111111111,3.0,10.0,10.0,11
0.6777777777777778,0.7333333333333333,0.1366666666666667,6.0,3.0,1.0,3
0.9,0.9444444444444444,0.09444444444444444,5.0,8.0,1.0,1
0.5888888888888889,0.9444444444444444,0.1366666666666667,5.0,5.0,10.0,3
0.7222222222222222,1.1555555555555557,0.09444444444444444,9.0,3.0,10.0,7
0.7222222222222222,1.1555555555555557,0.1788888888888889,5.0,3.0,1.0,7
0.8555555555555556,0.1,0.1788888888888889,6.0,2.0,4.0,11
0.6333333333333333,0.3111111111111111,0.1366666666666667,7.0,2.0,3.0,5
0.7666666666666666,1.577777777777778,0.1577777777777778,10.0,8.0,4.0,3
0.7666666666666666,2.0,0.2,3.0,3.0,1.0,3
0.7222222222222222,1.1555555555555557,0.07333333333333333,4.0,9.0,5.0,17
0.9,0.7333333333333333,0.052222222222222225,10.0,7.0,3.0,13
0.7222222222222222,2.0,0.052222222222222225,10.0,10.0,2.0,3
