age, workclass, fnlwgt, education, education-num, marital-status, occupation, relationship, race, sex, capital-gain, capital-loss, hours-per-week, native-country, class
40.21886831901772, Private,77514.21298908512, 9th,6.365180924009881, Separated, Adm-clerical, Own-child, White, Female,2179.53292361051,-1.0600941488610207,33.571752282388026, United-States, <=50K
45.840063575038016, Private,83312.86218262395, Some-college,18.055201964890955, Divorced, Craft-repair, Husband, Black, Female,-5.241253104300517,-0.8277385926992256,15.17507424308155, United-States, <=50K
41.00180478322583, Local-gov,215644.9034059995, Some-college,3.9720556772922757, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,-4.609367991468153,-6.535448366440807,41.497164130970674, United-States, <=50K
56.76225886556485, Private,234717.43012892807, Assoc-voc,4.410950667549092, Never-married, Other-service, Not-in-family, White, Male,-1.8167713984403702,-0.1885975550564534,40.60620317475026, United-States, >50K
20.195859245384653, State-gov,338407.5188907825, Bachelors,11.678104283311049, Never-married, Transport-moving, Own-child, White, Male,-1.7469302796620372,-1.523652521551888,51.878696311893485, United-States, <=50K
31.791281972550728, Private,284574.8934653129, HS-grad,14.073422507470147, Married-civ-spouse, Transport-moving, Husband, White, Male,-6.279020370385565,-2.1759407348707773,42.33733930491501, United-States, >50K
49.51136161266914, Private,160188.5247380792, 11th,3.7235318848569756, Married-civ-spouse, Other-service, Husband, White, Male,0.26642065752142163,-2.034265471860028,18.141190149684018, United-States, <=50K
50.73502963062567, Private,209629.5925998785, HS-grad,6.776902268251204, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,-4.968990191657488,-3.771319847163686,46.929716648558944, United-States, <=50K
30.932795369982845, Self-emp-inc,45784.55207833202, Some-college,17.210267079663527, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Male,14085.5852930549,-3.5743965854235156,46.76329517202916, United-States, >50K
38.58782428970568, Local-gov,159451.46104780442, Masters,7.673619025738021, Married-civ-spouse, Exec-managerial, Own-child, White, Male,5179.972610223678,0.08934699940911274,43.67426316958076, United-States, <=50K
40.51759189945131, Private,280470.40573917667, Some-college,8.34242422831421, Never-married, Sales, Husband, White, Female,4.417375288085361,2.5302738573048082,81.54914931361921, United-States, <=50K
33.111167741715796, Private,141305.72830845488, Bachelors,4.613469488586709, Married-civ-spouse, Tech-support, Husband, White, Female,1.8368887255523179,5.537837837252994,37.42902719785081, United-States, <=50K
23.264122790244866, State-gov,122275.74308383864, Bachelors,8.876299804999366, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,2.6000286938530204,1.5525565281294196,29.460600925405082, Iran, <=50K
36.508964827872134, Private,205016.4903798665, Some-college,5.747573691751487, Separated, Adm-clerical, Not-in-family, White, Male,-5.904229986015931,-6.2830941520983234,48.21543407142711, United-States, <=50K
41.87003736900818, Private,121780.69048954158, Masters,13.936066496606031, Widowed, Exec-managerial, Husband, White, Male,-3.2897892541987184,1.266736299157846,37.62587379525712, United-States, <=50K
30.562830148467047, State-gov,245482.22426696063, Bachelors,4.747172326040189, Never-married, Prof-specialty, Not-in-family, Black, Male,-0.6098931186612884,5.337591056324714,45.58783908110953, United-States, <=50K
26.475003136329995, Private,176748.38918546864, HS-grad,5.764545196191384, Separated, Other-service, Wife, White, Female,3.4376943745081374,1.160016223900539,32.39582436370517, United-States, <=50K
28.164469596684004, Private,186831.40985576736, HS-grad,-3.795099287625945, Never-married, Farming-fishing, Not-in-family, White, Male,-0.1941854890921139,4.915968200876331,38.55259727744667, United-States, <=50K
41.51380120522909, Private,28889.406232733098, HS-grad,0.896694583098558, Married-civ-spouse, Exec-managerial, Wife, White, Female,-1.0919343276501605,-1.2871577399472154,49.48610889691122, United-States, <=50K
42.800296356054986, Private,292167.4967297735, HS-grad,9.603951401665817, Never-married, Prof-specialty, Own-child, Black, Female,2.3419274713828133,-2.274376960564685,43.42300528115977, United-States, <=50K
39.26055054581896, Private,193518.57856319222, HS-grad,14.557828530071912, Divorced, Adm-clerical, Husband, White, Male,-7.667112042600727,-2.1016651645510955,58.14998170646699, United-States, >50K
51.276281822384234, Private,302148.2051401244, HS-grad,12.031322205882141, Married-civ-spouse, Other-service, Husband, White, Female,-4.090279305837067,2.10179522767952,21.548988879816218, United-States, >50K
