RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
Bad,56.21886831901772,149.3453045819125,8.244576498899082,83.44312119781797,23.691465455523037,11.210421630559031,-0.5260089056208712,79.08932675031829,1.712879997053971,4.199016650504199,11.242698855057984,19.350890531272384,4.25524381511657,37.806033918556835,-2.183706691682387,-4.750652075182071,-2.8944571136831345,36.72448085847231,-15.123068617766641,11.566882710284142,-5.293328007110585,11.844277430575938,70.3663443830252
Bad,56.840063575038016,59.83592307546656,8.965870930446629,35.30227040824414,7.951094670700532,5.5667065737987445,-1.152950750567209,99.25228269951941,-15.196423066461723,-0.9003038249681719,9.623196443251308,9.11661947673514,2.8610268779595684,70.46092289843618,2.308966409545882,-7.04971877009741,-0.13166022505855515,-4.392219864345763,-11.471905430981971,0.015070982439170278,-6.170275211241047,-9.855140865402591,1.0042814327005636
Bad,70.00180478322582,63.97409154045939,-2.1193693619227885,25.734526509171637,16.816640321076584,2.200812120877562,-5.898173407624386,107.75199057761482,-8.556309429870618,7.778479492673211,14.163485665299032,6.598560590239453,3.221248986716649,47.33506070539914,0.9877712060342337,-0.251995972749655,5.865188242532668,52.13579751254925,66.12872341125748,8.605270547701181,7.875857098720565,9.79019281901386,88.05898608163855
Bad,69.76225886556486,173.16130492887913,-3.3895707235806434,71.81573389146867,30.107181214115037,-5.044860822404513,-0.5417012920832711,89.64595996272186,82.4175922972176,10.133669667536143,15.715934527815591,31.839201390767144,0.02122879566799618,58.2678113189848,11.316618811852198,7.077362286899265,10.705724354936066,68.9715251517599,85.39554332260862,2.879549862247186,0.7210973756576444,-3.6031964282492206,93.988374959432
Bad,73.19585924538465,334.86265880911344,20.046751957902277,130.09714975845807,13.005705367636446,-1.6911113483683418,5.23412423308732,99.30625170357938,-4.768072442564776,11.661835058893232,7.2128512990829625,14.515238892101639,5.037454079300803,20.326066997645576,1.3208303985886412,1.2702562642533641,7.70871854493391,51.837529877470615,93.46263330819924,9.201073997870083,-2.1008016376338823,-3.588004891218878,83.132142026324
Bad,53.79128197255073,147.41347110723055,12.088632119301728,78.59847456549574,32.795694965893084,-2.21253751273849,-5.627473014533911,95.87087011893058,-2.125434391607969,4.448372241658518,8.881020966236987,28.736293183678484,-2.5925487512330063,50.515518383402174,1.990792126720069,2.3082412631726514,1.9830072631679312,55.34726353219672,97.01189711890737,12.918414594273177,9.235831722625461,7.940039201307399,97.30467648937054
Good,54.51136161266914,89.24041155397875,2.6618294184561266,36.693372608853444,32.71407540218285,-2.5465995199549756,4.932096946326815,92.32188581759361,4.510054394930289,-1.3050857175747188,-2.605114758651789,24.356161313359475,-2.731815811274876,50.28312297536231,3.1780022394363434,2.802971366340315,0.7800762266587324,89.05499295246867,71.26590051905829,6.713280959661264,8.112090112579024,2.440259745735351,100.35896570772377
Good,66.73502963062568,150.79075215605633,0.23886835198485556,64.46115986000999,19.082488287267616,2.3188659256381694,-0.7427664511245515,81.44866733756504,30.897970761839073,4.890629902450699,8.939600946919974,15.529875555028958,0.27539612761592547,43.79087013830354,-7.108653786429234,-1.394270791930133,9.241119546574907,24.740277268128754,48.940791895223015,7.898878868655975,6.060667535514443,5.791785541298378,39.285131485375636
Bad,58.93279536998284,325.1616955651841,1.8325067195793139,137.10325323620108,24.348814253881862,-1.803852852026218,0.9546214264090312,88.02219678080026,7.035447943481816,5.074959357981384,1.7601733756923519,26.19573043822739,0.3717211654678251,24.862978797132797,-3.6110996413817364,2.78683167852486,5.550615072860347,70.73085157528085,-14.80254489055573,5.985669630874101,-0.9303583604063834,5.19528911859963,96.6912826426456
Bad,57.58782428970568,78.60360563252753,4.068448113788188,35.9187431335857,17.898783246178457,-7.580556259726491,0.29214880665678045,93.09209587772307,1.930198610256213,7.239560461461209,8.484084189632489,18.303226963975593,3.931179927826902,31.487034719728104,1.6483844633286837,7.024183022134045,10.086107089627369,31.790275165879343,85.40920983664188,3.0037102791785397,8.54738085274577,-0.4243092346502628,63.48704338662128
