CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,HousingClas
1.2251883190177255,27.68166004898961,0.3070210249723355,-1.2606975595408956,-4.795897274936804,11.168025698063953,65.75644695904637,3.473866733696534,0.29194565569425224,303.1241538369692,11.106289429861897,402.26446244672513,8.161839499481616,1
-4.132626424961982,1.7395370858545895,0.44961862725926505,-7.738122942852471,-5.418249405296742,8.589781142897024,78.51646558973613,6.585280772344627,2.2440594216568215,248.49434871189155,21.00718363960179,392.0484374618326,10.300200366655021,1
3.029094783225829,-2.238289144197958,2.889825161654791,-5.072055667375988,2.7296135152390777,8.1637277019494,57.76059538891399,3.901511699229965,5.557653826098101,243.43884599561642,13.894459168934969,392.33266871660436,4.347984252365799,1
3.7946288655648552,1.860320838001225,-1.9041806427132877,-10.998704078522302,-9.949553260206756,7.580059221342381,45.51200563024084,3.4659609878348823,2.6031530590957965,223.8495426354013,17.827066221811304,395.41372825777586,-7.430866061609075,1
-7.735090754615346,-6.243833411977771,2.388693274630134,-0.9365021491316502,1.27964210784504,6.447127853143288,59.23882341152163,12.484133531175857,4.596412821193013,225.1659957283393,17.518878109119793,400.3583138051435,,1
-5.178868027449273,-1.1892934507905417,1.0845979778150514,-0.7535365090575334,-1.454332231015298,10.612560480837063,58.2238859735995,10.258011465445769,0.8335987942643159,216.9720652985226,20.132414450636862,392.74559562239847,1.6329119833857773,1
0.5996516126691415,12.897909892062954,6.522672129437629,,5.7569864275196405,2.550628671592663,63.040784042606354,2.517041019807293,7.288382894393928,313.57659334860796,6.723584239130668,389.34474123471233,20.63725102375583,1
-1.1204203693743289,12.155597392715807,10.348807861929917,4.315516156118955,-1.449872836615503,-0.31570050732083743,94.13101164493845,8.22427722237845,6.502921190449427,308.06370612742586,18.76363925971783,399.3847902378116,13.353034077394735,1
0.14403536998284483,15.663224486760322,9.229501444770815,4.794079346066774,3.161936857007584,8.088760491569898,100.80340118910372,3.1113845811953875,8.463268012719277,312.27391226718635,12.492038609551344,391.129183860685,26.68039536577385,0
-3.24213571029432,13.87858090494421,9.134191482577146,,-1.0636553649511664,8.528953312268591,84.40594401127662,1.8533614253507036,7.853841849777951,310.09012948957064,20.079853179108216,386.3796341530193,8.288602469961482,0
3.742481899451314,15.173304072431987,9.50931382931477,-8.538774669907424,0.9789926139445738,8.297964610047067,96.24121313225255,10.481937765595905,7.354942491524584,313.00483330845685,13.287340301935382,394.1409603652257,21.89849990377079,0
3.228637741715793,9.746510871076962,10.334538672008954,2.469126321969034,3.471346123680205,7.639913478472156,84.99137504299613,-0.5896985025896226,4.606330365368879,311.4724138600258,15.004625657063958,395.0020350822917,8.86497271675507,0
0.35790279024486416,16.09126163364219,-0.5618133671097718,2.221440914034302,-1.3262228652983206,4.606838486649809,42.55593272161859,9.158323654306164,5.9797569081778725,298.7078789167148,22.855144160273696,387.11690882109644,11.417999383606585,1
5.138724827872132,6.515747790495966,6.682246990942156,1.23756628062778,4.524219537993616,9.0989308175421,67.49423788906013,3.696610749707766,8.254035713806106,307.7155668468207,19.890647164825324,401.00570272218886,2.7699431313024103,0
2.5079973690081823,-3.8805980786056504,-0.5808402579578953,,-3.436791508425933,5.913767492981837,88.48343489748945,3.6157135876778854,1.3917017223888224,309.568611809197,25.955399538693836,381.56998339125784,13.369420250951451,0
-2.809779851532953,-3.550782622858239,8.284239707191182,-4.65931238584416,1.7163713702335164,3.8855457567392873,52.76304374340816,6.137604878493159,1.4863688852125376,308.7837133933538,21.15618034225824,397.5814743976075,11.31585460627019,0
2.5289331363299956,5.343137345280931,8.121468111102619,8.035021544740555,4.228558891151411,4.6874347509784,25.68586221369491,6.823395247977009,4.725725591801448,306.5896562151657,22.66167532117396,392.8584605919785,13.828135564315142,1
-3.051330403315996,-0.7653759467802411,12.322129099158722,-3.837711012567472,3.17814996716134,14.072558795103328,81.3969140941607,0.9525272926843673,5.661118761061814,313.56864676772165,21.2798343576455,382.5306306627257,11.927173515708107,0
4.31651120522909,5.615285568266228,12.890537570884483,2.9968917088034184,8.203779506941641,-1.4839043281817306,34.795298571042345,6.667402435000254,0.7035740029439821,308.24549251648665,24.391406505200496,286.7818949273623,12.5652774841872,0
0.5260963560549884,-1.7701428475687355,8.95110019300947,-6.749390777653407,-2.515757269242642,7.7261524171831955,64.94669309215622,4.249982152100894,3.7009497463467667,308.75069320077245,18.257873548587796,391.58173339533874,6.122659210392193,0
0.5123405458189577,5.820182305082845,6.138555690412401,-3.7210587490802034,-4.978597005394351,-1.1464417104948685,96.33323282330802,-1.2263191714721526,3.624004903084861,311.17796757620226,17.063805907923257,374.31274704895503,19.67984390905873,0
-1.8716781776157654,0.5259432672218087,10.080644450182952,6.0654745869013444,-3.439340433980478,5.532066646708107,87.30194826552385,3.332802065681043,-4.861120462413883,308.4503719987864,18.445695238491915,395.66254614108976,11.75461874687529,0
6.122635354696121,1.0329152932907808,6.0283294507027465,-1.0435992920033996,3.1797702661937484,4.40749005938325,89.01260904095518,9.502016062235704,3.121624042964961,303.40792898634317,21.398841505296364,396.15040311638404,20.577799829981682,0
